REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,CREDIT_RATING,PRIZMRUR,PRIZMUB,PRIZMTWN,Column 45,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OCC,OCC_LABEL,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MARRY,MARRY_LABEL,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL,CALIBRAT,CHURNDEP
39.25,438.25,44.99,0,0,0.26,28.75,-0.26,7.33,3.33,22.67,0.67,0,52.4,14.67,10.67,32.33,60,10.67,0,0.33,0,15,2,2,DETANN734,2,2,100,1057998,56,78,0,0,1,0,0,0,0,0,2,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,149.99,0,0,
33.51,48.25,39.99,0,0,0,-22.25,-0.27,0.33,0,3.67,0,0,12.21,11,5.33,20.33,8.67,0.33,0,0,0,11,1,1,BOSMAN603,1,1,327,1058608,54,52,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,8,0,0,1,0,0,0,
30,180,30,0,0,0,46,0,2.33,0.67,30.67,3.33,0,50.24,12,6.67,70.67,36,3,0,0,0,13,4,1,PHXGLE623,1,1,387,1059078,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
30.27,75,40,0,0,0,225,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,NYCMAN917,2,2,15,1059219,28,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,59.99,0,0,
38.1,463.5,44.99,0.25,7.25,0,49.5,7.08,2,1.33,39.33,0.67,0.67,150.35,32.33,1.33,92.33,103.67,3.33,0,2.33,0,11,1,1,OKCOKC405,2,2,205,1059230,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29.99,0,0,
48.11,341.25,29.99,0.74,37,0.64,165.75,32.73,7.67,0,14.67,0.33,0.67,51.85,13.33,0.67,46,44.67,7.67,0,0,0,13,1,1,NYCBRO917,1,1,385,1059390,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
52.88,357,39.99,0,26.5,0,-80,-9.64,2,0.67,18.33,0,0,49.57,10.67,2.33,52.67,22,2.67,0,0,0,11,1,1,NSHNSH615,1,1,323,1059459,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
10.09,247.25,10,0,0,0,75.75,-0.09,1.67,3,15,0,0,16.15,11.67,2.67,44.67,27.33,4.67,0,0,0,11,2,2,CHISPR217,1,1,321,1059823,44,42,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,1,0,0,0,9,0,0,1,0,0,0,
65.15,1296.5,69.99,0,1.75,4.6,-129.5,2.36,24.67,0.33,55.67,1.33,4.33,510.22,141.33,59,121.33,254.67,25,0,14.33,0,17,2,2,NNYBUF716,4,3,48,1059849,50,50,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,8,0,0,0,199.99,0,0,
31.39,649.25,30,0,3,0,7.75,-1.39,10,2.67,21.33,3,0,313.44,23.33,24,50,103.67,12.67,0,3.67,0,13,2,2,DALFTW817,1,1,381,1060183,46,44,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,
33.99,252.75,39.99,0,0,4,29.25,-4,0.33,2,5.67,1,0.33,0,0,0,19,14,2.33,0,0,0,15,1,1,SANSAN210,1,1,426,1060599,46,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,
50.39,493.75,47.37,0,4,0,23.25,1,2,0.67,32,0,0,111.73,27,9.67,74,95.33,2.67,0,1,0,14,1,1,PHIPLS609,1,1,423,1060968,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,
119.88,1992.5,69.99,0.99,172.25,0,-46.5,-46.29,35.67,5,57,5.67,2,518.4,96.33,32.67,167.33,357.67,40.67,0,2.67,0,14,1,1,NYCBRO917,1,1,423,1061027,52,44,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,0,
35.13,249,39.99,0,3.25,0,-52,-1.14,0.67,5.33,11,0,0,30.08,23.33,0.67,50,35.67,6,0,0,0,12,1,1,INDIND317,1,1,376,1061108,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
28.46,29.5,31.46,0.25,15.25,0.16,-15.5,1.53,1.67,0.33,2.33,0,0,0,0.33,0,4.67,1,2,0,0,0,10,1,1,BOSBOS978,1,1,313,1061371,,,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,
51.13,496.25,59.99,0.25,0,0.16,-53.25,-1.14,5.33,0,18.33,0,0.33,65.74,15.33,0,124.67,102.67,5.33,0,0,0,10,1,1,NYCQUE917,1,1,311,1061662,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
88.4,1201.5,84.99,9.41,0,0,-162.5,-0.5,8,9.33,57,0.67,0,198.23,50.33,7.33,271.33,129.33,17.33,0,6,0,12,1,1,SANAUS512,2,2,167,1061902,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,129.99,0,0,
41.09,653.75,42.37,0,12.25,0.74,-80.75,-3.54,9.33,2,54.67,17.33,0,139.6,13.33,8,52,42.67,11.33,0,0.33,0,16,1,1,SANSAN210,1,1,478,1061965,,,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
30.98,81.75,39.99,0.99,0,0,-46.75,-0.99,0,2.67,6.67,0,0,1.61,0.67,0,42.33,4.67,2.67,0,0,0,16,2,2,OHIBER440,2,2,224,1062428,40,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,59.99,0,0,
81.55,1736.75,72.99,0.25,0.25,0.48,102.25,-55.57,23,1.33,182,13.67,0.33,296.34,95.33,34.67,170.33,291.67,24.33,0,0.67,0,14,1,1,NYCBRO917,1,1,414,1062472,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,
49.82,364.5,39.99,0,55.75,0.32,210.5,44.22,1.33,0.67,28,0,0,75.37,38,25.33,82.33,46,2,0,0.33,0,14,1,1,OHIBER440,1,1,413,1062729,42,38,1,0,0,0,0,1,0,0,5,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0,0,
77.67,845.25,69.99,0,81.5,0,57.75,24.03,4.67,2,24.33,0,0,277.01,27.67,4.33,125.33,88,6.67,0,3,0,12,2,2,HOUCON409,1,1,365,1062979,56,54,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,1,0,9,0,0,1,0,0,0,
32.52,427,39.99,0.74,0.5,0,-35,-1.54,1,2.67,35,8,0,33.32,14.33,0,66,60.33,3.67,0,0,0,12,1,1,MIAWPB561,1,1,364,1063147,44,34,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,
43.23,529.75,54.91,0,0,0,-123.75,-43.23,6.33,0,19.67,0.67,0,58.57,37.67,11.33,107.33,117.33,6.33,0,1.67,0,16,2,2,NYCBRO917,1,1,467,1063865,40,38,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,
54.8,504.75,56.2,0,22.75,0,-226.75,40.03,4,13,11.33,1,0.33,172.5,8.67,1.33,54,73,17,0,0,0,12,2,2,CHICHI773,2,2,5,1064134,42,42,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,1,1,0,1,0,0,9,0,0,0,149.99,1,0,
